cycle,day,currentState'N_f',currentState'N_s',currentState'N_L',currentState'W_f',currentState'W_s',currentState'W_L',currentState'A_L',prevState'N_f',prevState'N_s',prevState'N_L',prevState'W_f',prevState'W_s',prevState'W_L',prevState'A_L',d_Int'N_f',d_Int'N_s',d_Int'N_L',d_Int'W_f',d_Int'W_s',d_Int'W_L',d_Int'A_L',LAI,shadow_loss,length(leaf_aging),leaf_aging
384,16,0.4641232416934676,0.5150347738137064,2.01679469607611,0.0,0.2,0.005,0.001,0.4326370955993571,0.5211707003127279,2.0126228756169398,0.0,0.2,0.005,0.001,-0.03148614609538677,0.0035939898930134,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00002944520256271,0.09642499999999998,1,[1.9544978851212436]
408,17,0.4956093877888543,0.511440783920693,2.0209665165352804,0.0,0.2,0.005,0.001,0.4641232416934676,0.5150347738137064,2.01679469607611,0.0,0.2,0.005,0.001,-0.03148614609564967,0.00122379931956568,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00002950611114142,0.09642499999999998,1,[1.9544978851212436]
432,18,0.527095533884504,0.5102169846011273,2.0251383369944507,0.0,0.2,0.005,0.001,0.4956093877888543,0.511440783920693,2.0209665165352804,0.0,0.2,0.005,0.001,-0.03148614609570385,-0.0009862492477201,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00002956701972012,0.09642499999999998,1,[1.9544978851212436]
456,19,0.5585816799802079,0.5112032338488474,2.029310157453621,0.0,0.2,0.005,0.001,0.527095533884504,0.5102169846011273,2.0251383369944507,0.0,0.2,0.005,0.001,-0.03148614609571499,-0.00304697580888208,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00002962792829882,0.09642499999999998,1,[1.9544978851212436]
480,20,0.5900678260759229,0.5142502096577295,2.0334819779127913,0.0,0.2,0.005,0.001,0.5585816799802079,0.5112032338488474,2.029310157453621,0.0,0.2,0.005,0.001,-0.03148614609571729,-0.00496846931030576,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00002968883687753,0.09642499999999998,1,[1.9544978851212436]
504,21,0.6215539721716402,0.5192186789680353,2.0376537983719616,0.0,0.2,0.005,0.001,0.5900678260759229,0.5142502096577295,2.0334819779127913,0.0,0.2,0.005,0.001,-0.03148614609571777,-0.00676013703837638,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00002974974545623,0.09642499999999998,1,[1.9544978851212436]
528,22,0.653040118267358,0.5259788160064117,2.041825618831132,0.0,0.2,0.005,0.001,0.6215539721716402,0.5192186789680353,2.0376537983719616,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.00843075067585733,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00002981065403493,0.09642499999999998,1,[1.9544978851212436]
552,23,0.6845262643630758,0.534409566682269,2.045997439290302,0.0,0.2,0.005,0.001,0.653040118267358,0.5259788160064117,2.041825618831132,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.00998848924646984,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00002987156261364,0.09642499999999998,1,[1.9544978851212436]
576,24,0.7160124104587937,0.5443980559287389,2.0501692597494725,0.0,0.2,0.005,0.001,0.6845262643630758,0.534409566682269,2.045997439290302,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01144097915792106,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00002993247119234,0.09642499999999998,1,[1.9544978851212436]
600,25,0.7474985565545116,0.55583903508666,2.054341080208643,0.0,0.2,0.005,0.001,0.7160124104587937,0.5443980559287389,2.0501692597494725,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01279533153942368,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00002999337977105,0.09642499999999998,1,[1.9544978851212436]
624,26,0.7789847026502295,0.5686343666260837,2.058512900667813,0.0,0.2,0.005,0.001,0.7474985565545116,0.55583903508666,2.054341080208643,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01405817705650488,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003005428834975,0.09642499999999998,1,[1.9544978851212436]
648,27,0.8104708487459473,0.5826925436825886,2.0626847211269834,0.0,0.2,0.005,0.001,0.7789847026502295,0.5686343666260837,2.058512900667813,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.0152356983735514,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003011519692845,0.09642499999999998,1,[1.9544978851212436]
672,28,0.8419569948416652,0.59792824205614,2.0668565415861537,0.0,0.2,0.005,0.001,0.8104708487459473,0.5826925436825886,2.0626847211269834,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.01633366042302183,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003017610550716,0.09642499999999998,1,[1.9544978851212436]
696,29,0.8734431409373831,0.6142619024791619,2.071028362045324,0.0,0.2,0.005,0.001,0.8419569948416652,0.59792824205614,2.0668565415861537,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01735743862951832,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003023701408586,0.09642499999999998,1,[1.9544978851212436]
720,30,0.9049292870331009,0.6316193411086802,2.0752001825044943,0.0,0.2,0.005,0.001,0.8734431409373831,0.6142619024791619,2.071028362045324,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01831204522689816,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003029792266457,0.09642499999999998,1,[1.9544978851212436]
744,31,0.9364154331288188,0.6499313863355783,2.0793720029636646,0.0,0.2,0.005,0.001,0.9049292870331009,0.6316193411086802,2.0752001825044943,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.01920215379726873,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003035883124327,0.09642499999999998,1,[1.9544978851212436]
768,32,0.9679015792245367,0.6691335401328471,2.083543823422835,0.0,0.2,0.005,0.001,0.9364154331288188,0.6499313863355783,2.0793720029636646,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02003212215200437,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003041973982197,0.09642499999999998,1,[1.9544978851212436]
792,33,0.9993877253202545,0.6891656622848514,2.0877156438820053,0.0,0.2,0.005,0.001,0.9679015792245367,0.6691335401328471,2.083543823422835,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02080601366680668,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003048064840068,0.09642499999999998,1,[1.9544978851212436]
816,34,1.0308738714159724,0.7099716759516581,2.0918874643411756,0.0,0.2,0.005,0.001,0.9993877253202545,0.6891656622848514,2.0877156438820053,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02152761717526062,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003054155697938,0.09642499999999998,1,[1.9544978851212436]
840,35,1.0623600175116903,0.7314992931269187,2.096059284800346,0.0,0.2,0.005,0.001,1.0308738714159724,0.7099716759516581,2.0918874643411756,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02220046551828203,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003060246555809,0.09642499999999998,1,[1.9544978851212436]
864,36,1.0938461636074082,0.7536997586452008,2.100231105259516,0.0,0.2,0.005,0.001,1.0623600175116903,0.7314992931269187,2.096059284800346,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02282785284027083,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003066337413679,0.09642499999999998,1,[1.9544978851212436]
888,37,1.125332309703126,0.7765276114854716,2.1044029257186865,0.0,0.2,0.005,0.001,1.0938461636074082,0.7536997586452008,2.100231105259516,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02341285071664929,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003072428271549,0.09642499999999998,1,[1.9544978851212436]
912,38,1.156818455798844,0.7999404622021209,2.108574746177857,0.0,0.2,0.005,0.001,1.125332309703126,0.7765276114854716,2.1044029257186865,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02395832319174246,-0.00417182045917023,0.0,0.0,0.0,0.0,0.0000307851912942,0.09642499999999998,1,[1.9544978851212436]
936,39,1.1883046018945618,0.8238987853938633,2.112746566637027,0.0,0.2,0.005,0.001,1.156818455798844,0.7999404622021209,2.108574746177857,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02446694080062378,-0.0041718204591702,0.0,0.0,0.0,0.0,0.0000308460998729,0.09642499999999998,1,[1.9544978851212436]
960,40,1.2197907479902796,0.848365726194487,2.1169183870961974,0.0,0.2,0.005,0.001,1.1883046018945618,0.8238987853938633,2.112746566637027,0.0,0.2,0.005,0.001,-0.03148614609571788,-0.02494119364357423,-0.00417182045917023,0.0,0.0,0.0,0.0,0.0000309070084516,0.09642499999999998,1,[1.9544978851212436]
984,41,1.2512768940859975,0.8733069198380613,2.1210902075553677,0.0,0.2,0.005,0.001,1.2197907479902796,0.848365726194487,2.1169183870961974,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02538340357716516,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003096791703031,0.09642499999999998,1,[1.9544978851212436]
1008,42,1.2827630401817154,0.8986903234152265,2.125262028014538,0.0,0.2,0.005,0.001,1.2512768940859975,0.8733069198380613,2.1210902075553677,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02579573558165021,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003102882560901,0.09642499999999998,1,[1.9544978851212436]
1032,43,1.3142491862774333,0.9244860589968766,2.1294338484737083,0.0,0.2,0.005,0.001,1.2827630401817154,0.8986903234152265,2.125262028014538,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02618020836031902,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003108973418772,0.09642499999999998,1,[1.9544978851212436]
1056,44,1.3457353323731511,0.9506662673571956,2.1336056689328786,0.0,0.2,0.005,0.001,1.3142491862774333,0.9244860589968766,2.1294338484737083,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02653870422270529,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003115064276642,0.09642499999999998,1,[1.9544978851212436]
1080,45,1.377221478468869,0.9772049715799009,2.137777489392049,0.0,0.2,0.005,0.001,1.3457353323731511,0.9506662673571956,2.1336056689328786,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02687297830003542,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003121155134512,0.09642499999999998,1,[1.9544978851212436]
1104,46,1.4087076245645869,1.0040779498799364,2.1419493098512192,0.0,0.2,0.005,0.001,1.377221478468869,0.9772049715799009,2.137777489392049,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02718466713803521,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003127245992383,0.09642499999999998,1,[1.9544978851212436]
1128,47,1.4401937706603047,1.0312626170179715,2.1461211303103895,0.0,0.2,0.005,0.001,1.4087076245645869,1.0040779498799364,2.1419493098512192,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02747529670916321,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003133336850253,0.09642499999999998,1,[1.9544978851212436]
1152,48,1.4716799167560226,1.0587379137271347,2.15029295076956,0.0,0.2,0.005,0.001,1.4401937706603047,1.0312626170179715,2.1461211303103895,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02774628988349723,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003139427708124,0.09642499999999998,1,[1.9544978851212436]
1176,49,1.5031660628517405,1.086484203610632,2.15446477122873,0.0,0.2,0.005,0.001,1.4716799167560226,1.0587379137271347,2.15029295076956,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02799897339485018,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003145518565994,0.09642499999999998,1,[1.9544978851212436]
1200,50,1.5346522089474584,1.1144831770054822,2.1586365916879005,0.0,0.2,0.005,0.001,1.5031660628517405,1.086484203610632,2.15446477122873,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02823458433622007,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003151609423864,0.09642499999999998,1,[1.9544978851212436]
1224,51,1.5661383550431762,1.1427177613417023,2.1628084121470708,0.0,0.2,0.005,0.001,1.5346522089474584,1.1144831770054822,2.1586365916879005,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02845427621637472,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003157700281735,0.09642499999999998,1,[1.9544978851212436]
1248,52,1.597624501138894,1.171172037558077,2.166980232606241,0.0,0.2,0.005,0.001,1.5661383550431762,1.1427177613417023,2.1628084121470708,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02865912460722309,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003163791139605,0.09642499999999998,1,[1.9544978851212436]
1272,53,1.629110647234612,1.1998311621653,2.1711520530654114,0.0,0.2,0.005,0.001,1.597624501138894,1.171172037558077,2.166980232606241,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02885013240962171,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003169881997476,0.09642499999999998,1,[1.9544978851212436]
1296,54,1.6605967933303298,1.2286812945749217,2.1753238735245817,0.0,0.2,0.005,0.001,1.629110647234612,1.1998311621653,2.1711520530654114,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02902823476339689,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003175972855346,0.09642499999999998,1,[1.9544978851212436]
1320,55,1.6920829394260477,1.2577095293383187,2.179495693983752,0.0,0.2,0.005,0.001,1.6605967933303298,1.2286812945749217,2.1753238735245817,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02919430362562093,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003182063713216,0.09642499999999998,1,[1.9544978851212436]
1344,56,1.7235690855217656,1.2869038329639397,2.1836675144429223,0.0,0.2,0.005,0.001,1.6920829394260477,1.2577095293383187,2.179495693983752,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02934915203955715,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003188154571087,0.09642499999999998,1,[1.9544978851212436]
1368,57,1.7550552316174834,1.316252985003497,2.1878393349020926,0.0,0.2,0.005,0.001,1.7235690855217656,1.2869038329639397,2.1836675144429223,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02949353811517325,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003194245428957,0.09642499999999998,1,[1.9544978851212436]
1392,58,1.7865413777132013,1.3457465231186703,2.192011155361263,0.0,0.2,0.005,0.001,1.7550552316174834,1.316252985003497,2.1878393349020926,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02962816874071138,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003200336286827,0.09642499999999998,1,[1.9544978851212436]
1416,59,1.8180275238089192,1.3753746918593817,2.196182975820433,0.0,0.2,0.005,0.001,1.7865413777132013,1.3457465231186703,2.192011155361263,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.02975370304348568,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003206427144698,0.09642499999999998,1,[1.9544978851212436]
1440,60,1.849513669904637,1.4051283949028672,2.2003547962796035,0.0,0.2,0.005,0.001,1.8180275238089192,1.3753746918593817,2.196182975820433,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02987075561685108,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003212518002568,0.09642499999999998,1,[1.9544978851212436]
1464,61,1.880999816000355,1.4349991505197184,2.204526616738774,0.0,0.2,0.005,0.001,1.849513669904637,1.4051283949028672,2.2003547962796035,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.02997989952914172,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003218608860439,0.09642499999999998,1,[1.9544978851212436]
1488,62,1.9124859620960728,1.4649790500488602,2.208698437197944,0.0,0.2,0.005,0.001,1.880999816000355,1.4349991505197184,2.204526616738774,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03008166912931032,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003224699718309,0.09642499999999998,1,[1.9544978851212436]
1512,63,1.9439721081917907,1.4950607191781704,2.2128702576571144,0.0,0.2,0.005,0.001,1.9124859620960728,1.4649790500488602,2.208698437197944,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03017656266300463,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003230790576179,0.09642499999999998,1,[1.9544978851212436]
1536,64,1.9754582542875085,1.525237281841175,2.2170420781162847,0.0,0.2,0.005,0.001,1.9439721081917907,1.4950607191781704,2.2128702576571144,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.0302650447118883,-0.00417182045917023,0.0,0.0,0.0,0.0,0.0000323688143405,0.09642499999999998,1,[1.9544978851212436]
1560,65,2.0069444003832264,1.5555023265530634,2.221213898575455,0.0,0.2,0.005,0.001,1.9754582542875085,1.525237281841175,2.2170420781162847,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03034754846814924,-0.0041718204591702,0.0,0.0,0.0,0.0,0.0000324297229192,0.09642499999999998,1,[1.9544978851212436]
1584,66,2.0384305464789443,1.5858498750212127,2.2253857190346253,0.0,0.2,0.005,0.001,2.0069444003832264,1.5555023265530634,2.221213898575455,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03042447785533049,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003249063149791,0.09642499999999998,1,[1.9544978851212436]
1608,67,2.069916692574662,1.616274352876543,2.2295575394937956,0.0,0.2,0.005,0.001,2.0384305464789443,1.5858498750212127,2.2253857190346253,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03049620950586732,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003255154007661,0.09642499999999998,1,[1.9544978851212436]
1632,68,2.10140283867038,1.6467705623824105,2.233729359952966,0.0,0.2,0.005,0.001,2.069916692574662,1.616274352876543,2.2295575394937956,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03056309460501173,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003261244865531,0.09642499999999998,1,[1.9544978851212436]
1656,69,2.132888984766098,1.6773336569874222,2.2379011804121363,0.0,0.2,0.005,0.001,2.10140283867038,1.6467705623824105,2.233729359952966,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03062546061017231,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003267335723402,0.09642499999999998,1,[1.9544978851212436]
1680,70,2.1643751308618158,1.7079591175975946,2.2420730008713066,0.0,0.2,0.005,0.001,2.132888984766098,1.6773336569874222,2.2379011804121363,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.0306836128540868,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003273426581272,0.09642499999999998,1,[1.9544978851212436]
1704,71,2.1958612769575336,1.7386427304516814,2.246244821330477,0.0,0.2,0.005,0.001,2.1643751308618158,1.7079591175975946,2.2420730008713066,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03073783603967616,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003279517439142,0.09642499999999998,1,[1.9544978851212436]
1728,72,2.2273474230532515,1.7693805664913576,2.250416641789647,0.0,0.2,0.005,0.001,2.1958612769575336,1.7386427304516814,2.246244821330477,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03078839563389892,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003285608297013,0.09642499999999998,1,[1.9544978851212436]
1752,73,2.2588335691489694,1.8001689621252566,2.2545884622488175,0.0,0.2,0.005,0.001,2.2273474230532515,1.7693805664913576,2.250416641789647,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03083553916742954,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003291699154883,0.09642499999999998,1,[1.9544978851212436]
1776,74,2.2903197152446872,1.831004501292686,2.258760282707988,0.0,0.2,0.005,0.001,2.2588335691489694,1.8001689621252566,2.2545884622488175,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03087949744652413,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003297790012754,0.09642499999999998,1,[1.9544978851212436]
1800,75,2.321805861340405,1.8618839987392102,2.262932103167158,0.0,0.2,0.005,0.001,2.2903197152446872,1.831004501292686,2.258760282707988,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03092048568300629,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003303880870624,0.09642499999999998,1,[1.9544978851212436]
1824,76,2.353292007436123,1.8928044844222165,2.2671039236263284,0.0,0.2,0.005,0.001,2.321805861340405,1.8618839987392102,2.262932103167158,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.0309587045479055,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003309971728494,0.09642499999999998,1,[1.9544978851212436]
1848,77,2.384778153531841,1.9237631889701219,2.2712757440854987,0.0,0.2,0.005,0.001,2.353292007436123,1.8928044844222165,2.2671039236263284,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03099434115390633,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003316062586365,0.09642499999999998,1,[1.9544978851212436]
1872,78,2.4162642996275587,1.9547575301240283,2.275447564544669,0.0,0.2,0.005,0.001,2.384778153531841,1.9237631889701219,2.2712757440854987,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03102756997141852,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003322153444235,0.09642499999999998,1,[1.9544978851212436]
1896,79,2.4477504457232766,1.9857851000954467,2.2796193850038393,0.0,0.2,0.005,0.001,2.4162642996275587,1.9547575301240283,2.275447564544669,0.0,0.2,0.005,0.001,-0.03148614609571791,-0.03105855368275263,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003328244302106,0.09642499999999998,1,[1.9544978851212436]
1920,80,2.4792365918189945,2.0168436537781993,2.2837912054630096,0.0,0.2,0.005,0.001,2.4477504457232766,1.9857851000954467,2.2796193850038393,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03108744397858351,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003334335159976,0.09642499999999998,1,[1.9544978851212436]
1944,81,2.5107227379147123,2.047931097756783,2.28796302592218,0.0,0.2,0.005,0.001,2.4792365918189945,2.0168436537781993,2.2837912054630096,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03111438230060032,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003340426017846,0.09642499999999998,1,[1.9544978851212436]
1968,82,2.54220888401043,2.079045480057383,2.2921348463813502,0.0,0.2,0.005,0.001,2.5107227379147123,2.047931097756783,2.28796302592218,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03113950053397976,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003346516875717,0.09642499999999998,1,[1.9544978851212436]
1992,83,2.573695030106148,2.1101849805913626,2.2963066668405205,0.0,0.2,0.005,0.001,2.54220888401043,2.079045480057383,2.2921348463813502,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03116292165307219,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003352607733587,0.09642499999999998,1,[1.9544978851212436]
2016,84,2.605181176201866,2.141347902244435,2.300478487299691,0.0,0.2,0.005,0.001,2.573695030106148,2.1101849805913626,2.2963066668405205,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03118476032346171,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003358698591458,0.09642499999999998,1,[1.9544978851212436]
2040,85,2.636667322297584,2.1725326625678965,2.304650307758861,0.0,0.2,0.005,0.001,2.605181176201866,2.141347902244435,2.300478487299691,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03120512346334836,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003364789449328,0.09642499999999998,1,[1.9544978851212436]
2064,86,2.6681534683933017,2.203737786031245,2.3088221282180315,0.0,0.2,0.005,0.001,2.636667322297584,2.1725326625678965,2.304650307758861,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03122411076700055,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003370880307198,0.09642499999999998,1,[1.9544978851212436]
2088,87,2.6996396144890196,2.234961896798245,2.3129939486772018,0.0,0.2,0.005,0.001,2.6681534683933017,2.203737786031245,2.3088221282180315,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03124181519283983,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003376971165069,0.09642499999999998,1,[1.9544978851212436]
2112,88,2.7311257605847374,2.266203711991085,2.317165769136372,0.0,0.2,0.005,0.001,2.6996396144890196,2.234961896798245,2.3129939486772018,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03125832341854903,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003383062022939,0.09642499999999998,1,[1.9544978851212436]
2136,89,2.7626119066804553,2.2974620354096342,2.3213375895955424,0.0,0.2,0.005,0.001,2.7311257605847374,2.266203711991085,2.317165769136372,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03127371626543032,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003389152880809,0.09642499999999998,1,[1.9544978851212436]
2160,90,2.794098052776173,2.3287357516750644,2.3255094100547127,0.0,0.2,0.005,0.001,2.7626119066804553,2.2974620354096342,2.3213375895955424,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03128806909409196,-0.00417182045917023,0.0,0.0,0.0,0.0,0.0000339524373868,0.09642499999999998,1,[1.9544978851212436]
2184,91,2.825584198871891,2.360023820769156,2.329681230513883,0.0,0.2,0.005,0.001,2.794098052776173,2.3287357516750644,2.3255094100547127,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03130145217340008,-0.0041718204591702,0.0,0.0,0.0,0.0,0.0000340133459655,0.09642499999999998,1,[1.9544978851212436]
2208,92,2.857070344967609,2.3913252729425563,2.3338530509730533,0.0,0.2,0.005,0.001,2.825584198871891,2.360023820769156,2.329681230513883,0.0,0.2,0.005,0.001,-0.03148614609571796,-0.03131393102450253,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003407425454421,0.09642499999999998,1,[1.9544978851212436]
2232,93,2.888556491063327,2.4226392039670586,2.3380248714322236,0.0,0.2,0.005,0.001,2.857070344967609,2.3913252729425563,2.3338530509730533,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03132556674160855,-0.0041718204591702,0.0,0.0,0.0,0.0,0.00003413516312291,0.09642499999999998,1,[1.9544978851212436]
2256,94,2.9200426371590447,2.453964770708667,2.342196691891394,0.0,0.2,0.005,0.001,2.888556491063327,2.4226392039670586,2.3380248714322236,0.0,0.2,0.005,0.001,-0.03148614609571785,-0.03133641629109513,-0.00417182045917023,0.0,0.0,0.0,0.0,0.00003419607170161,0.09642499999999998,1,[1.9544978851212436]
