cycle,DTFAST,GENR,TEMFAC,RDVLV,RDVFR,TTH,TTL,TTAB,FCO2D,TSLA,CSLA,GP,MAINT,GPFN
2347,20,0.00000000001543385,18.239999999999995,0.22006708158866484,0.29337613671454915,0.0,0.0,0.0,20.228890624715195,23.599999999999998,24.279999999999994,-0.0976004120699885,-0.0545215647625469,-0.0015568875348284
2348,21,0.00000000001621231,19.159999999999997,0.23122444389315652,0.3080835688431973,0.0,0.0,0.0,21.243196288759894,24.779999999999998,25.797499999999992,-0.10254644852202462,-0.05724347616482816,-0.0015568875348284
2349,22,0.00000000001699077,20.08,0.24222444389315653,0.32258356884319733,0.0,0.0,0.0,22.243196288759894,25.959999999999997,25.797499999999992,-0.10749248497406073,-0.05996538756710942,-0.0015568875348284
2350,23,0.00000000001776923,21.0,0.2532244438931565,0.33708356884319735,0.0,0.0,0.0,23.243196288759894,27.139999999999997,25.797499999999992,-0.11243852142609685,-0.06268729896939068,-0.0015568875348284
2351,24,0.00000000001854769,21.92,0.2642244438931565,0.35158356884319736,0.0,0.0,0.0,24.243196288759894,28.319999999999997,25.797499999999992,-0.11738455787813297,-0.06540921037167194,-0.0015568875348284
2352,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00494603645203612,-0.00252145456929875,-0.00169720731791616
2353,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00989207290407225,-0.00504290913859751,-0.00169720731791616
2354,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.01483810935610837,-0.00756436370789626,-0.00169720731791616
2355,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.01978414580814449,-0.01008581827719501,-0.00169720731791616
2356,5,0.00000000000363846,4.3,0.05214877890606483,0.06769312646460339,0.0,0.0,0.0,5.014305664044696,6.35,1.5175,-0.0248637631207017,-0.01260727284649376,-0.00179071392028092
2357,6,0.00000000000436615,5.16,0.06269755781212967,0.08138625292920679,0.0,0.0,0.0,6.028611328089392,7.619999999999999,3.035,-0.0299433804332589,-0.01512872741579252,-0.00179071392028092
2358,7,0.00000000000511923,6.05,0.07355062841740792,0.09558653222583252,0.0,0.0,0.0,7.042916992134088,8.844999999999999,4.5525,-0.0350229977458161,-0.0177364653892138,-0.00173031553739514
2359,8,0.00000000000587231,6.9399999999999995,0.08440369902268616,0.10978681152245826,0.0,0.0,0.0,8.057222656178784,10.069999999999999,6.07,-0.04010261505837331,-0.02034420336263509,-0.00173031553739514
2360,9,0.00000000000665077,7.859999999999999,0.09556106132717782,0.12449424365110634,0.0,0.0,0.0,9.071528320223479,11.249999999999998,7.5875,-0.04518223237093051,-0.02304117733187642,-0.00166785034032111
2361,10,0.00000000000742923,8.78,0.10671842363166947,0.13920167577975442,0.0,0.0,0.0,10.085833984268174,12.429999999999998,9.105,-0.05026184968348772,-0.02573815130111775,-0.00166785034032111
2362,11,0.00000000000820769,9.7,0.11787578593616113,0.1539091079084025,0.0,0.0,0.0,11.100139648312869,13.609999999999998,10.6225,-0.05534146699604492,-0.02843512527035908,-0.00166785034032111
2363,12,0.00000000000898615,10.62,0.1290331482406528,0.1686165400370506,0.0,0.0,0.0,12.114445312357564,14.789999999999997,12.14,-0.06042108430860212,-0.03113209923960041,-0.00166785034032111
2364,13,0.00000000000979604,11.577142857142857,0.14044408696115562,0.18433827782974338,0.0,0.0,0.0,13.128750976402259,15.879999999999997,13.6575,-0.06550070162115933,-0.03401681058016136,-0.00153643418039738
2365,14,0.00000000001060593,12.534285714285714,0.15185502568165846,0.20006001562243617,0.0,0.0,0.0,14.143056640446954,16.97,15.175,-0.07058031893371654,-0.03690152192072232,-0.00153643418039738
2366,15,0.00000000001141582,13.491428571428571,0.1632659644021613,0.21578175341512895,0.0,0.0,0.0,15.157362304491649,18.06,16.692500000000003,-0.07565993624627375,-0.03978623326128327,-0.00153643418039738
2367,16,0.00000000001222571,14.448571428571428,0.17467690312266412,0.23150349120782174,0.0,0.0,0.0,16.171667968536344,19.15,18.21,-0.08073955355883096,-0.04267094460184422,-0.00153643418039738
2368,17,0.0000000000130356,15.405714285714286,0.18608784184316696,0.24722522900051452,0.0,0.0,0.0,17.18597363258104,20.24,19.7275,-0.08581917087138817,-0.04555565594240518,-0.00153643418039738
2369,18,0.00000000001384549,16.36285714285714,0.1974987805636698,0.2629469667932073,0.0,0.0,0.0,18.200279296625734,21.33,21.244999999999997,-0.09089878818394538,-0.04844036728296613,-0.00153643418039738
2370,19,0.00000000001465538,17.319999999999997,0.20890971928417262,0.27866870458590004,0.0,0.0,0.0,19.21458496067043,22.419999999999998,22.762499999999996,-0.09597840549650259,-0.05132507862352708,-0.00153643418039738
2371,20,0.00000000001543385,18.239999999999995,0.22006708158866428,0.29337613671454815,0.0,0.0,0.0,20.228890624715124,23.599999999999998,24.279999999999994,-0.1010580228090598,-0.05402205259276841,-0.00166785034032111
2372,21,0.00000000001621231,19.159999999999997,0.23122444389315594,0.30808356884319626,0.0,0.0,0.0,21.24319628875982,24.779999999999998,25.797499999999992,-0.10613764012161701,-0.05671902656200974,-0.00166785034032111
2373,22,0.00000000001699077,20.08,0.24222444389315595,0.3225835688431963,0.0,0.0,0.0,22.24319628875982,25.959999999999997,25.797499999999992,-0.11121725743417422,-0.05941600053125107,-0.00166785034032111
2374,23,0.00000000001776923,21.0,0.25322444389315596,0.3370835688431963,0.0,0.0,0.0,23.24319628875982,27.139999999999997,25.797499999999992,-0.11629687474673144,-0.06211297450049241,-0.00166785034032111
2375,24,0.00000000001854769,21.92,0.26422444389315597,0.3515835688431963,0.0,0.0,0.0,24.24319628875982,28.319999999999997,25.797499999999992,-0.12137649205928865,-0.06480994846973373,-0.00166785034032111
2376,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.0050796173125572,-0.002500528431167,-0.00180536221697315
2377,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.01015923462511441,-0.00500105686233399,-0.00180536221697315
2378,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.01523885193767162,-0.00750158529350099,-0.00180536221697315
2379,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.02031846925022882,-0.01000211372466799,-0.00180536221697315
2380,5,0.00000000000363846,4.3,0.05214877890606479,0.06769312646460333,0.0,0.0,0.0,5.0143056640446915,6.35,1.5175,-0.02538076141905304,-0.01250264215583498,-0.00179323461636006
2381,6,0.00000000000436615,5.16,0.06269755781212959,0.08138625292920668,0.0,0.0,0.0,6.028611328089383,7.619999999999999,3.035,-0.03044305358787727,-0.01500317058700198,-0.00179323461636006
2382,7,0.00000000000511923,6.05,0.07355062841740778,0.09558653222583235,0.0,0.0,0.0,7.042916992134074,8.844999999999999,4.5525,-0.03550534575670149,-0.01758926633624533,-0.00173333749370661
2383,8,0.00000000000587231,6.9399999999999995,0.08440369902268598,0.10978681152245803,0.0,0.0,0.0,8.057222656178766,10.069999999999999,6.07,-0.04056763792552571,-0.02017536208548868,-0.00173333749370661
2384,9,0.00000000000665077,7.859999999999999,0.09556106132717758,0.12449424365110606,0.0,0.0,0.0,9.071528320223457,11.249999999999998,7.5875,-0.04562993009434993,-0.02284995324026043,-0.00167139070983673
2385,10,0.00000000000742923,8.78,0.10671842363166918,0.1392016757797541,0.0,0.0,0.0,10.085833984268149,12.429999999999998,9.105,-0.05069222226317415,-0.02552454439503218,-0.00167139070983673
2386,11,0.00000000000820769,9.7,0.11787578593616078,0.15390910790840212,0.0,0.0,0.0,11.10013964831284,13.609999999999998,10.6225,-0.05575451443199837,-0.02819913554980392,-0.00167139070983673
2387,12,0.00000000000898615,10.62,0.1290331482406524,0.16861654003705015,0.0,0.0,0.0,12.114445312357532,14.789999999999997,12.14,-0.06081680660082259,-0.03087372670457567,-0.00167139070983673
2388,13,0.00000000000979604,11.577142857142857,0.14044408696115518,0.18433827782974288,0.0,0.0,0.0,13.128750976402223,15.879999999999997,13.6575,-0.06587909876964682,-0.03373449715454203,-0.00154106520320051
2389,14,0.00000000001060593,12.534285714285714,0.15185502568165796,0.2000600156224356,0.0,0.0,0.0,14.143056640446915,16.97,15.175,-0.07094139093847104,-0.03659526760450838,-0.00154106520320051
2390,15,0.00000000001141582,13.491428571428571,0.16326596440216073,0.21578175341512834,0.0,0.0,0.0,15.157362304491606,18.06,16.692500000000003,-0.07600368310729527,-0.03945603805447474,-0.00154106520320051
2391,16,0.00000000001222571,14.448571428571428,0.1746769031226635,0.23150349120782107,0.0,0.0,0.0,16.171667968536298,19.15,18.21,-0.0810659752761195,-0.04231680850444109,-0.00154106520320051
2392,17,0.0000000000130356,15.405714285714286,0.1860878418431663,0.2472252290005138,0.0,0.0,0.0,17.18597363258099,20.24,19.7275,-0.08612826744494373,-0.04517757895440744,-0.00154106520320051
2393,18,0.00000000001384549,16.36285714285714,0.19749878056366907,0.2629469667932065,0.0,0.0,0.0,18.20027929662568,21.33,21.244999999999997,-0.09119055961376796,-0.0480383494043738,-0.00154106520320051
2394,19,0.00000000001465538,17.319999999999997,0.20890971928417185,0.2786687045858992,0.0,0.0,0.0,19.214584960670372,22.419999999999998,22.762499999999996,-0.09625285178259219,-0.05089911985434015,-0.00154106520320051
2395,20,0.00000000001543385,18.239999999999995,0.22006708158866345,0.29337613671454726,0.0,0.0,0.0,20.228890624715063,23.599999999999998,24.279999999999994,-0.10131514395141641,-0.0535737110091119,-0.00167139070983673
2396,21,0.00000000001621231,19.159999999999997,0.23122444389315505,0.3080835688431953,0.0,0.0,0.0,21.243196288759755,24.779999999999998,25.797499999999992,-0.10637743612024064,-0.05624830216388365,-0.00167139070983673
2397,22,0.00000000001699077,20.08,0.24222444389315506,0.32258356884319533,0.0,0.0,0.0,22.243196288759755,25.959999999999997,25.797499999999992,-0.11143972828906487,-0.0589228933186554,-0.00167139070983673
2398,23,0.00000000001776923,21.0,0.25322444389315507,0.33708356884319535,0.0,0.0,0.0,23.243196288759755,27.139999999999997,25.797499999999992,-0.1165020204578891,-0.06159748447342715,-0.00167139070983673
2399,24,0.00000000001854769,21.92,0.2642244438931551,0.35158356884319536,0.0,0.0,0.0,24.243196288759755,28.319999999999997,25.797499999999992,-0.12156431262671333,-0.0642720756281989,-0.00167139070983673
2400,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00506229216882422,-0.00248182939439841,-0.00180632394209807
2401,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.01012458433764845,-0.00496365878879682,-0.00180632394209807
2402,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.01518687650647267,-0.00744548818319523,-0.00180632394209807
2403,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.02024916867529689,-0.00992731757759364,-0.00180632394209807
2404,5,0.00000000000363846,4.3,0.05214877890606475,0.06769312646460328,0.0,0.0,0.0,5.014305664044688,6.35,1.5175,-0.02518126167588886,-0.01240914697199205,-0.00171518452433549
2405,6,0.00000000000436615,5.16,0.0626975578121295,0.08138625292920657,0.0,0.0,0.0,6.028611328089376,7.619999999999999,3.035,-0.03011335467648083,-0.01489097636639046,-0.00171518452433549
2406,7,0.00000000000511923,6.05,0.07355062841740766,0.09558653222583219,0.0,0.0,0.0,7.042916992134064,8.844999999999999,4.5525,-0.0350454476770728,-0.01745773320354648,-0.00165573531440516
2407,8,0.00000000000587231,6.9399999999999995,0.08440369902268581,0.10978681152245781,0.0,0.0,0.0,8.057222656178752,10.069999999999999,6.07,-0.03997754067766477,-0.02002449004070251,-0.00165573531440516
2408,9,0.00000000000665077,7.859999999999999,0.09556106132717737,0.12449424365110578,0.0,0.0,0.0,9.07152832022344,11.249999999999998,7.5875,-0.04490963367825674,-0.02267908051173052,-0.00159425177069478
2409,10,0.00000000000742923,8.78,0.10671842363166893,0.13920167577975376,0.0,0.0,0.0,10.085833984268127,12.429999999999998,9.105,-0.04984172667884871,-0.02533367098275852,-0.00159425177069478
2410,11,0.00000000000820769,9.7,0.1178757859361605,0.15390910790840173,0.0,0.0,0.0,11.100139648312815,13.609999999999998,10.6225,-0.05477381967944068,-0.02798826145378652,-0.00159425177069478
2411,12,0.00000000000898615,10.62,0.12903314824065207,0.1686165400370497,0.0,0.0,0.0,12.114445312357503,14.789999999999997,12.14,-0.05970591268003265,-0.03064285192481453,-0.00159425177069478
2412,13,0.00000000000979604,11.577142857142857,0.1404440869611548,0.18433827782974235,0.0,0.0,0.0,13.128750976402191,15.879999999999997,13.6575,-0.06463800568062461,-0.03348222943592698,-0.00146490084263566
2413,14,0.00000000001060593,12.534285714285714,0.15185502568165754,0.200060015622435,0.0,0.0,0.0,14.14305664044688,16.97,15.175,-0.06957009868121658,-0.03632160694703943,-0.00146490084263566
2414,15,0.00000000001141582,13.491428571428571,0.1632659644021603,0.21578175341512765,0.0,0.0,0.0,15.157362304491567,18.06,16.692500000000003,-0.07450219168180855,-0.03916098445815187,-0.00146490084263566
2415,16,0.00000000001222571,14.448571428571428,0.17467690312266304,0.2315034912078203,0.0,0.0,0.0,16.171667968536255,19.15,18.21,-0.07943428468240052,-0.04200036196926432,-0.00146490084263566
2416,17,0.0000000000130356,15.405714285714286,0.1860878418431658,0.24722522900051294,0.0,0.0,0.0,17.185973632580943,20.24,19.7275,-0.08436637768299249,-0.04483973948037677,-0.00146490084263566
2417,18,0.00000000001384549,16.36285714285714,0.19749878056366854,0.2629469667932056,0.0,0.0,0.0,18.20027929662563,21.33,21.244999999999997,-0.08929847068358446,-0.04767911699148922,-0.00146490084263566
2418,19,0.00000000001465538,17.319999999999997,0.2089097192841713,0.27866870458589826,0.0,0.0,0.0,19.21458496067032,22.419999999999998,22.762499999999996,-0.09423056368417643,-0.05051849450260167,-0.00146490084263566
2419,20,0.00000000001543385,18.239999999999995,0.22006708158866287,0.2933761367145462,0.0,0.0,0.0,20.228890624715007,23.599999999999998,24.279999999999994,-0.0991626566847684,-0.05317308497362967,-0.00159425177069478
2420,21,0.00000000001621231,19.159999999999997,0.23122444389315444,0.30808356884319416,0.0,0.0,0.0,21.243196288759695,24.779999999999998,25.797499999999992,-0.10409474968536037,-0.05582767544465767,-0.00159425177069478
2421,22,0.00000000001699077,20.08,0.24222444389315445,0.32258356884319417,0.0,0.0,0.0,22.243196288759695,25.959999999999997,25.797499999999992,-0.10902684268595234,-0.05848226591568566,-0.00159425177069478
2422,23,0.00000000001776923,21.0,0.25322444389315446,0.3370835688431942,0.0,0.0,0.0,23.243196288759695,27.139999999999997,25.797499999999992,-0.1139589356865443,-0.06113685638671366,-0.00159425177069478
2423,24,0.00000000001854769,21.92,0.26422444389315447,0.3515835688431942,0.0,0.0,0.0,24.243196288759695,28.319999999999997,25.797499999999992,-0.11889102868713627,-0.06379144685774167,-0.00159425177069478
2424,1,0.00000000000072769,0.86,0.0104,0.0135,0.0,0.0,0.0,1.0,1.27,0.0,-0.00493209300059197,-0.00246519015628496,-0.00172683199101491
2425,2,0.00000000000145538,1.72,0.0208,0.027,0.0,0.0,0.0,2.0,2.54,0.0,-0.00986418600118394,-0.00493038031256992,-0.00172683199101491
2426,3,0.00000000000218308,2.58,0.0312,0.0405,0.0,0.0,0.0,3.0,3.81,0.0,-0.01479627900177591,-0.00739557046885488,-0.00172683199101491
2427,4,0.00000000000291077,3.44,0.0416,0.054,0.0,0.0,0.0,4.0,5.08,0.0,-0.01972837200236788,-0.00986076062513984,-0.00172683199101491
2428,5,0.00000000000363846,4.3,0.05214877890606471,0.06769312646460322,0.0,0.0,0.0,5.0143056640446835,6.35,1.5175,-0.02444876088317893,-0.0123259507814248,-0.00157863910716826
2429,6,0.00000000000436615,5.16,0.06269755781212942,0.08138625292920645,0.0,0.0,0.0,6.028611328089367,7.619999999999999,3.035,-0.02916914976398997,-0.01479114093770976,-0.00157863910716826
2430,7,0.00000000000511923,6.05,0.07355062841740753,0.09558653222583202,0.0,0.0,0.0,7.04291699213405,8.844999999999999,4.5525,-0.03388953864480102,-0.01734068914711355,-0.00151958846998508
2431,8,0.00000000000587231,6.9399999999999995,0.08440369902268564,0.10978681152245759,0.0,0.0,0.0,8.057222656178734,10.069999999999999,6.07,-0.03860992752561207,-0.01989023735651735,-0.00151958846998508
2432,9,0.00000000000665077,7.859999999999999,0.09556106132717716,0.12449424365110551,0.0,0.0,0.0,9.071528320223418,11.249999999999998,7.5875,-0.04333031640642312,-0.02252703032581504,-0.00145851713805934
2433,10,0.00000000000742923,8.78,0.10671842363166868,0.13920167577975343,0.0,0.0,0.0,10.085833984268103,12.429999999999998,9.105,-0.04805070528723417,-0.02516382329511274,-0.00145851713805934
2434,11,0.00000000000820769,9.7,0.1178757859361602,0.15390910790840134,0.0,0.0,0.0,11.100139648312787,13.609999999999998,10.6225,-0.05277109416804521,-0.02780061626441043,-0.00145851713805934
2435,12,0.00000000000898615,10.62,0.1290331482406517,0.16861654003704926,0.0,0.0,0.0,12.114445312357471,14.789999999999997,12.14,-0.05749148304885626,-0.03043740923370813,-0.00145851713805934
2436,13,0.00000000000979604,11.577142857142857,0.1404440869611544,0.18433827782974185,0.0,0.0,0.0,13.128750976402156,15.879999999999997,13.6575,-0.06221187192966731,-0.03325775035230786,-0.00133003343354792
2437,14,0.00000000001060593,12.534285714285714,0.1518550256816571,0.20006001562243445,0.0,0.0,0.0,14.14305664044684,16.97,15.175,-0.06693226081047836,-0.03607809147090759,-0.00133003343354792
2438,15,0.00000000001141582,13.491428571428571,0.1632659644021598,0.21578175341512704,0.0,0.0,0.0,15.157362304491524,18.06,16.692500000000003,-0.0716526496912894,-0.03889843258950732,-0.00133003343354792
2439,16,0.00000000001222571,14.448571428571428,0.17467690312266249,0.23150349120781963,0.0,0.0,0.0,16.17166796853621,19.15,18.21,-0.07637303857210044,-0.04171877370810705,-0.00133003343354792
2440,17,0.0000000000130356,15.405714285714286,0.18608784184316518,0.24722522900051222,0.0,0.0,0.0,17.185973632580893,20.24,19.7275,-0.08109342745291148,-0.04453911482670678,-0.00133003343354792
2441,18,0.00000000001384549,16.36285714285714,0.19749878056366788,0.26294696679320484,0.0,0.0,0.0,18.200279296625578,21.33,21.244999999999997,-0.08581381633372252,-0.04735945594530652,-0.00133003343354792
2442,19,0.00000000001465538,17.319999999999997,0.20890971928417057,0.27866870458589743,0.0,0.0,0.0,19.214584960670262,22.419999999999998,22.762499999999996,-0.09053420521453356,-0.05017979706390625,-0.00133003343354792
2443,20,0.00000000001543385,18.239999999999995,0.2200670815886621,0.2933761367145453,0.0,0.0,0.0,20.228890624714946,23.599999999999998,24.279999999999994,-0.0952545940953446,-0.05281659003320394,-0.00145851713805934
