cycle,hour,int(cycle / 24),prev_value,value,pl_total,chg,length(leaf_proportion),sum(leaf_proportion),leaf_proportion,,,,,,,,,
3032,8,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3033,9,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3034,10,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3035,11,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3036,12,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3037,13,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3038,14,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3039,15,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3040,16,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3041,17,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3042,18,126,6.182911396,6.314698978,1.309761876,-1.441549458,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3043,19,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3044,20,126,4.100246505,4.18764248,1.309761876,-1.397157852,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3045,21,126,4.039651729,4.125756138,1.309761876,-1.395866285,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3046,22,126,4.039651729,4.125756138,1.309761876,-1.395866285,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3047,23,126,4.039651729,4.125756138,1.309761876,-1.395866285,10,1.309761876,0.679221484,0.334285444,0.164294716,0.077743695,0.034041346,0.013439227,0.004731569,0.001483709,0.000415891,0.000104796
3048,0,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3049,1,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3050,2,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3051,3,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3052,4,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3053,5,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3054,6,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3055,7,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3056,8,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3057,9,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3058,10,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3059,11,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3060,12,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3061,13,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3062,14,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3063,15,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3064,16,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3065,17,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3066,18,127,6.314689445,6.449285852,1.337677106,-1.472273512,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3067,19,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3068,20,127,4.187636158,4.276894828,1.337677106,-1.426935775,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3069,21,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3070,22,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3071,23,127,4.12574991,4.213689486,1.337677106,-1.425616682,10,1.337677106,0.69355438,0.341184165,0.167694531,0.079474716,0.034915393,0.013851269,0.004905722,0.001548666,0.000437247,0.000111018
3072,0,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3073,1,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3074,2,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3075,3,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3076,4,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3077,5,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3078,6,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3079,7,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3080,8,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3081,9,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3082,10,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3083,11,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3084,12,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3085,13,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3086,14,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3087,15,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3088,16,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3089,17,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3090,18,128,6.449275747,6.586740835,1.366187219,-1.503652308,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3091,19,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3092,20,128,4.276888127,4.368049185,1.366187219,-1.457348278,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3093,21,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3094,22,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3095,23,128,4.213682883,4.303496734,1.366187219,-1.45600107,10,1.366187219,0.708195626,0.348231569,0.171164324,0.081239112,0.035806579,0.014272552,0.005084633,0.001615807,0.000459475,0.000117542
3096,0,129,4.30348974,4.395217808,1.39530489,-1.487032957,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3097,1,129,4.30348974,4.395217808,1.39530489,-1.487032957,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3098,2,129,4.30348974,4.395217808,1.39530489,-1.487032957,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3099,3,129,4.30348974,4.395217808,1.39530489,-1.487032957,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3100,4,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3101,5,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3102,6,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3103,7,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3104,8,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3105,9,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3106,10,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3107,11,129,4.368042086,4.461146075,1.39530489,-1.488408878,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3108,12,129,6.58673013,6.727125034,1.39530489,-1.535699793,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3109,13,129,6.58673013,6.727125034,1.39530489,-1.535699793,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3110,14,129,6.58673013,6.727125034,1.39530489,-1.535699793,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
3111,15,129,6.58673013,6.727125034,1.39530489,-1.535699793,10,1.39530489,0.723151735,0.35543085,0.174705669,0.083037616,0.03671523,0.014703232,0.005268391,0.001685184,0.000482602,0.000124381
